Episode,Reward,Steps,Reason,Time
734,38816.71,5072,FALL,19:33:11
735,33997.57,4443,FALL,19:36:38
736,76877.41,9999,TIME_LIMIT,19:44:33
737,76805.53,9999,TIME_LIMIT,19:52:21
738,76867.43,9999,TIME_LIMIT,20:00:09
739,76915.45,9999,TIME_LIMIT,20:08:02
740,76943.03,9999,TIME_LIMIT,20:15:57
741,76971.90,9999,TIME_LIMIT,20:23:52
742,77134.60,9999,TIME_LIMIT,20:32:07
743,77060.80,9999,TIME_LIMIT,20:40:13
744,21153.89,2767,FALL,20:42:27
745,932.83,139,FALL,20:42:38
746,65387.94,8497,FALL,20:49:31
747,77235.19,9999,TIME_LIMIT,20:57:52
748,77208.26,9999,TIME_LIMIT,21:06:11
749,77186.37,9999,TIME_LIMIT,21:14:28
750,77242.32,9999,TIME_LIMIT,21:22:59
751,77280.31,9999,TIME_LIMIT,21:31:14
752,77441.90,9999,TIME_LIMIT,21:39:31
753,77443.11,9999,TIME_LIMIT,21:47:50
754,77458.25,9999,TIME_LIMIT,21:56:08
755,77511.58,9999,TIME_LIMIT,22:04:32
756,77561.80,9999,TIME_LIMIT,22:12:53
757,77532.72,9999,TIME_LIMIT,22:21:10
